CRTC1_cluster10	RP11-345P4.9_cluster10	0.431275
FBXL19_cluster10	RP11-345P4.9_cluster10	0.206095
ZNF251_cluster10	RP11-345P4.9_cluster10	-0.69792
ERCC8_cluster10	RP11-345P4.9_cluster10	0.257746
ZNF202_cluster10	RP11-345P4.9_cluster10	0.334976
ZBTB34_cluster10	RP11-345P4.9_cluster10	0.637471
PASK_cluster10	RP11-345P4.9_cluster10	0.967552
SBF1_cluster10	RP11-345P4.9_cluster10	0.2629
ENPP4_cluster10	RP11-345P4.9_cluster10	0.085425
PEAK1_cluster10	RP11-345P4.9_cluster10	0.579432
ERF_cluster10	RP11-345P4.9_cluster10	-0.250665
ZNF410_cluster10	RP11-345P4.9_cluster10	0.480611
HIST1H2BH_cluster10	RP11-345P4.9_cluster10	0.189261
MAML1_cluster10	RP11-345P4.9_cluster10	-0.116311
DLGAP5_cluster10	RP11-345P4.9_cluster10	-0.298449
PPP1R3D_cluster10	RP11-345P4.9_cluster10	0.396179
SSH3_cluster10	RP11-345P4.9_cluster10	-0.354023
HLF_cluster10	RP11-345P4.9_cluster10	0.170206
TEP1_cluster10	RP11-345P4.9_cluster10	-0.237266
FCGR2A_cluster10	RP11-345P4.9_cluster10	0.183063
RAP2A_cluster10	RP11-345P4.9_cluster10	0.305066
ROCK2_cluster10	RP11-345P4.9_cluster10	-0.000227807
ARSB_cluster10	RP11-345P4.9_cluster10	-0.27734
SPRED1_cluster10	RP11-345P4.9_cluster10	0.31217
SOCS3_cluster10	RP11-345P4.9_cluster10	0.239842
ZNF565_cluster10	MIB2_cluster10	-0.117463
PTK2_cluster10	MIB2_cluster10	0.372375
ZNF341_cluster10	MIB2_cluster10	-0.24766
PDP2_cluster10	MIB2_cluster10	-0.201198
ANKRD6_cluster10	MIB2_cluster10	0.190007
TYRO3_cluster10	MIB2_cluster10	0.185054
ZNF462_cluster10	MIB2_cluster10	-0.0780669
KSR1_cluster10	MIB2_cluster10	-0.133426
RCAN1_cluster10	MIB2_cluster10	-0.240472
ZNF142_cluster10	MIB2_cluster10	0.267152
AEBP2_cluster10	MIB2_cluster10	-0.319708
ZNF236_cluster10	MIB2_cluster10	0.273565
GRK6_cluster10	MIB2_cluster10	0.000889165
CYP2R1_cluster10	MIB2_cluster10	0.285518
HLF_cluster10	MIB2_cluster10	0.584217
BCL3_cluster10	MIB2_cluster10	0.825879
ZNF446_cluster10	MIB2_cluster10	0.442451
GMEB2_cluster10	MIB2_cluster10	0.579831
MYC_cluster10	MIB2_cluster10	-0.00738814
ZNF559_cluster10	MIB2_cluster10	-0.0163025
MYBBP1A_cluster10	MIB2_cluster10	0.35222
KLF16_cluster10	MIB2_cluster10	0.698268
ATF1_cluster10	MIB2_cluster10	0.00355276
ZAP70_cluster10	MIB2_cluster10	0.519715
MITF_cluster10	MIB2_cluster10	0.537038
ZNF410_cluster10	MIB2_cluster10	0.433548
PPP2R5B_cluster10	MIB2_cluster10	-0.17751
NDN_cluster10	MIB2_cluster10	0.0016768
ZFP28_cluster10	MIB2_cluster10	0.511632
WDR81_cluster10	MIB2_cluster10	0.737862
RELB_cluster10	MIB2_cluster10	0.552267
VHL_cluster10	MIB2_cluster10	-0.344623
KLF8_cluster10	MIB2_cluster10	0.498355
ZNF613_cluster10	MIB2_cluster10	-0.672139
HDHD1_cluster10	MIB2_cluster10	-0.233102
PDPK1_cluster10	MIB2_cluster10	0.0205714
BHLHE40_cluster10	MIB2_cluster10	0.0141899
CSRNP2_cluster10	MIB2_cluster10	-0.222669
PTPRN2_cluster10	MIB2_cluster10	-0.375119
CAMK2G_cluster10	CDK11B_cluster10	-0.0156626
PPP1R37_cluster10	CDK11B_cluster10	0.0154896
POGK_cluster10	CDK11B_cluster10	0.0315154
PPP4R1_cluster10	CDK11B_cluster10	-0.0259267
GEMIN4_cluster10	CDK11B_cluster10	-0.00432954
INPP5J_cluster10	CDK11B_cluster10	0.489907
TAF10_cluster10	CDK11B_cluster10	-0.0240102
ZNF268_cluster10	CDK11B_cluster10	-0.308887
LEPR_cluster10	CDK11B_cluster10	0.146512
ZNF217_cluster10	CDK11B_cluster10	-0.112609
PPM1L_cluster10	CDK11B_cluster10	0.283805
MEN1_cluster10	CDK11B_cluster10	0.341931
EYA3_cluster10	CDK11B_cluster10	-0.310435
WDR81_cluster10	CDK11B_cluster10	0.289798
MERTK_cluster10	CDK11B_cluster10	-0.137627
ZNF212_cluster10	CDK11B_cluster10	-0.243932
ZNF440_cluster10	CDK11B_cluster10	0.737415
MEF2A_cluster10	CDK11B_cluster10	-0.302037
PASK_cluster10	CDK11B_cluster10	0.363388
EZH1_cluster10	CDK11B_cluster10	0.0191959
KAT6A_cluster10	CDK11B_cluster10	0.329847
ZNF443_cluster10	CDK11B_cluster10	0.530477
ZNF563_cluster10	CDK11B_cluster10	-0.383991
SP3_cluster10	CDK11B_cluster10	-0.00592635
ZEB1_cluster10	CDK11B_cluster10	-0.00176956
ZBTB11_cluster10	CDK11B_cluster10	0.0954333
ELF4_cluster10	CDK11B_cluster10	-0.0694111
KLF6_cluster10	CDK11B_cluster10	-0.00325123
MKL1_cluster10	CDK11B_cluster10	-0.135752
ACP2_cluster10	CDK11B_cluster10	0.000467699
HOXB6_cluster10	CDK11B_cluster10	0.243201
ZBTB33_cluster10	CDK11B_cluster10	-0.226814
ZNF77_cluster10	CDK11B_cluster10	0.449876
SNIP1_cluster10	CDK11B_cluster10	0.0435554
MAST2_cluster10	CDK11B_cluster10	0.083775
MOK_cluster10	CDK11B_cluster10	0.136847
PIR_cluster10	CDK11B_cluster10	0.119756
DUSP3_cluster10	CDK11B_cluster10	-0.110508
TTK_cluster10	CDK11B_cluster10	0.161575
LRP5_cluster10	CDK11B_cluster10	-0.0803817
FOXJ3_cluster10	CDK11B_cluster10	-0.265991
ZAP70_cluster10	CDK11B_cluster10	0.126839
MARK2_cluster10	CDK11B_cluster10	-0.0755338
ZNF142_cluster10	CDK11B_cluster10	0.0616739
KLF7_cluster10	CDK11B_cluster10	0.0749707
SMAD3_cluster10	CDK11B_cluster10	0.150367
INPP5A_cluster10	CDK11B_cluster10	-0.0638381
SPRED1_cluster10	CDK11B_cluster10	0.115693
PLAG1_cluster10	CDK11B_cluster10	0.0845186
ELK3_cluster10	CDK11B_cluster10	0.0176543
WDR81_cluster10	SLC35E2B_cluster10	0.20148
ZFPM1_cluster10	SLC35E2B_cluster10	-0.254402
FRS2_cluster10	SLC35E2B_cluster10	0.219708
SOCS3_cluster10	SLC35E2B_cluster10	0.869958
TOB1_cluster10	SLC35E2B_cluster10	-0.252267
EAF1_cluster10	SLC35E2B_cluster10	-0.775019
PDK3_cluster10	SLC35E2B_cluster10	0.704062
TSHZ1_cluster10	SLC35E2B_cluster10	0.852501
NEK11_cluster10	SLC35E2B_cluster10	0.640426
DENND4A_cluster10	SLC35E2B_cluster10	-2.23412e-08
ZBTB39_cluster10	SLC35E2B_cluster10	1.32009
ZNF449_cluster10	SLC35E2B_cluster10	-0.204815
PASK_cluster10	SLC35E2B_cluster10	1.22924e-08
ZNF563_cluster10	SLC35E2B_cluster10	0.481998
ARSB_cluster10	SLC35E2B_cluster10	0.213088
ZNF142_cluster10	SLC35E2B_cluster10	-0.201558
FKBP10_cluster10	SLC35E2B_cluster10	1.15363
SIRPA_cluster10	SLC35E2B_cluster10	0.788269
MKL1_cluster10	SLC35E2B_cluster10	0.738008
INPP5J_cluster10	SLC35E2B_cluster10	0.190846
CSRNP2_cluster10	SLC35E2B_cluster10	-0.619721
BMPR2_cluster10	SLC35E2B_cluster10	0.430903
FOXJ3_cluster10	SLC35E2B_cluster10	1.26176
TRIM32_cluster10	SLC35E2B_cluster10	0.688799
